county_fips,state_name,county_name,mobility_score,ai_exposure
31025,Nebraska,Cass,0.50679618,0.3421865
31027,Nebraska,Cedar,0.62303829,0.9627733
31029,Nebraska,Chase,0.60038346,-1.499668
31031,Nebraska,Cherry,0.4899874,0.4852655
31033,Nebraska,Cheyenne,0.50763434,1.473381
31035,Nebraska,Clay,0.60131586,2.165618
31037,Nebraska,Colfax,0.56375492,1.442986
31039,Nebraska,Cuming,0.58883369,-0.8250769
31041,Nebraska,Custer,0.5859251,0.432777
31043,Nebraska,Dakota,0.48434317,-0.1694234
31045,Nebraska,Dawes,0.5449993,0.6233058
31047,Nebraska,Dawson,0.52286768,-0.5690572
31049,Nebraska,Deuel,0.47972167,-0.3874719
31051,Nebraska,Dixon,0.5548774,-3.600503
31053,Nebraska,Dodge,0.49509153,-0.8876082
31055,Nebraska,Douglas,0.43536025,1.371574
31057,Nebraska,Dundy,0.53040528,-3.273914
31059,Nebraska,Fillmore,0.55406249,-1.56541
31061,Nebraska,Franklin,0.59106517,-0.6092492
31063,Nebraska,Frontier,0.59303236,3.512216
31065,Nebraska,Furnas,0.54024005,0.6017287
31067,Nebraska,Gage,0.49062401,0.0778882
31069,Nebraska,Garden,0.52049667,-3.617044
31071,Nebraska,Garfield,0.57130772,-1.972207
31073,Nebraska,Gosper,0.55203849,-2.839392
31077,Nebraska,Greeley,0.60291278,-0.0428422
31079,Nebraska,Hall,0.49075261,0.2435865
31081,Nebraska,Hamilton,0.53514922,1.209833
31083,Nebraska,Harlan,0.62443388,0.8247342
31085,Nebraska,Hayes,0.42890888,3.178065
31087,Nebraska,Hitchcock,0.51093066,1.070513
31089,Nebraska,Holt,0.581375,0.4584318
31091,Nebraska,Hooker,,-3.617044
31093,Nebraska,Howard,0.56659341,-0.8899502
31095,Nebraska,Jefferson,0.49525797,-1.307804
31097,Nebraska,Johnson,0.508569,-1.428844
31099,Nebraska,Kearney,0.55173916,-0.979801
31101,Nebraska,Keith,0.50651604,-1.405682
31103,Nebraska,Keya Paha,,-3.617044
31105,Nebraska,Kimball,0.49806175,-2.102087
31107,Nebraska,Knox,0.58607984,1.437113
31109,Nebraska,Lancaster,0.45464969,0.799482
31111,Nebraska,Lincoln,0.47823119,0.5753078
31119,Nebraska,Madison,0.50195313,0.1625187
31121,Nebraska,Merrick,0.57099575,-0.4166937
31123,Nebraska,Morrill,0.50951499,-1.442837
31125,Nebraska,Nance,0.6001491,-1.442168
31127,Nebraska,Nemaha,0.53696197,-0.7916978
31129,Nebraska,Nuckolls,0.52134931,-1.687533
31131,Nebraska,Otoe,0.50238901,-0.7501058
31133,Nebraska,Pawnee,0.49288851,-2.510154
31135,Nebraska,Perkins,0.58849007,0.6351798
31137,Nebraska,Phelps,0.57057846,0.2780767
31139,Nebraska,Pierce,0.59242839,0.9382927
31141,Nebraska,Platte,0.52215534,-0.0681369
31143,Nebraska,Polk,0.5419184,-1.703652
31145,Nebraska,Red Willow,0.53196025,0.2894276
31147,Nebraska,Richardson,0.50366873,1.213666
31149,Nebraska,Rock,0.48300347,-3.617044
31151,Nebraska,Saline,0.51913655,1.730252
31153,Nebraska,Sarpy,0.48808333,0.1452215
31155,Nebraska,Saunders,0.54689544,0.1098839
31157,Nebraska,Scotts Bluff,0.45696551,0.9036314
31159,Nebraska,Seward,0.52524644,0.0102053
31161,Nebraska,Sheridan,0.50910521,2.910467
31163,Nebraska,Sherman,0.51605004,1.140153
31165,Nebraska,Sioux,0.61889505,0.9807903
31167,Nebraska,Stanton,0.53899837,-1.032554
31169,Nebraska,Thayer,0.54827207,-0.6374243
31171,Nebraska,Thomas,,-3.617044
31173,Nebraska,Thurston,0.33762699,3.754268
31175,Nebraska,Valley,0.60269916,0.0246732
31177,Nebraska,Washington,0.52657747,-0.5241648
31179,Nebraska,Wayne,0.5809868,0.773015
31181,Nebraska,Webster,0.55405921,-1.146641
31183,Nebraska,Wheeler,0.54051661,-3.399289
31185,Nebraska,York,0.55139083,-0.6815003
32001,Nevada,Churchill,0.43726259,-0.7686665
32003,Nevada,Clark,0.4188931,-0.2982186
32005,Nevada,Douglas,0.4768728,-0.7311259
32007,Nevada,Elko,0.51553226,-1.195708
32009,Nevada,Esmeralda,,-3.617044
32011,Nevada,Eureka,,-3.617044
32013,Nevada,Humboldt,0.52563703,-1.71889
32015,Nevada,Lander,0.4864786,-2.251898
32017,Nevada,Lincoln,0.50612146,-1.954449
32019,Nevada,Lyon,0.45513365,-1.132674
32021,Nevada,Mineral,0.43136588,-2.380522
32023,Nevada,Nye,0.41650867,-1.049122
32027,Nevada,Pershing,0.52212077,-2.044271
32029,Nevada,Storey,0.40791851,-4.156415
32031,Nevada,Washoe,0.44717699,-0.1714805
32033,Nevada,White Pine,0.51308697,-1.768028
32510,Nevada,Carson City,0.46127939,0.3633665
33001,New Hampshire,Belknap,0.43717659,-0.3167297
33003,New Hampshire,Carroll,0.44850922,-0.7609923
33005,New Hampshire,Cheshire,0.4464266,0.261554
33007,New Hampshire,Coos,0.45416379,-0.3624463
33009,New Hampshire,Grafton,0.45760715,0.7907141
33011,New Hampshire,Hillsborough,0.45855349,1.072693
33013,New Hampshire,Merrimack,0.45790735,1.286094
33015,New Hampshire,Rockingham,0.47415477,0.6345769
33017,New Hampshire,Strafford,0.46401772,0.6485676
33019,New Hampshire,Sullivan,0.45722347,-0.5538159
34001,New Jersey,Atlantic,0.39902261,-0.2044467
34003,New Jersey,Bergen,0.47669974,1.205444
34005,New Jersey,Burlington,0.41539064,1.078299
34007,New Jersey,Camden,0.39276168,0.9368281
34009,New Jersey,Cape May,0.41116801,-0.5323268
34011,New Jersey,Cumberland,0.39462346,-0.4669169
34013,New Jersey,Essex,0.39315158,1.144296
34015,New Jersey,Gloucester,0.42274868,-0.1602323
34017,New Jersey,Hudson,0.4412151,1.154533
34019,New Jersey,Hunterdon,0.49037522,0.1887645
34021,New Jersey,Mercer,0.40730578,1.488104
34023,New Jersey,Middlesex,0.46308231,0.581817
34025,New Jersey,Monmouth,0.44586712,0.934987
34027,New Jersey,Morris,0.48618558,1.666306
34029,New Jersey,Ocean,0.4538244,0.7841991
34031,New Jersey,Passaic,0.43439084,0.8023503
34033,New Jersey,Salem,0.39616311,0.3382156
34035,New Jersey,Somerset,0.46378538,1.84463
34037,New Jersey,Sussex,0.46043307,0.158843
34039,New Jersey,Union,0.43567011,0.9524964
34041,New Jersey,Warren,0.44853994,1.074709
35001,New Mexico,Bernalillo,0.41013223,0.9883687
35003,New Mexico,Catron,0.43169531,1.596555
35005,New Mexico,Chaves,0.46279171,0.3223734
35006,New Mexico,Cibola,0.39461866,0.7925297
35007,New Mexico,Colfax,0.37616751,-1.227419
35009,New Mexico,Curry,0.43558633,-0.3509475
35011,New Mexico,De Baca,,-2.96643
35013,New Mexico,Doña Ana,0.42375794,0.3700291
35015,New Mexico,Eddy,0.49007547,-0.8729804
35017,New Mexico,Grant,0.41692299,-0.3498861
35019,New Mexico,Guadalupe,0.45049453,-1.695645
35023,New Mexico,Hidalgo,0.47028288,-1.236719
35025,New Mexico,Lea,0.49247187,-1.541441
35027,New Mexico,Lincoln,0.45478857,-1.393019
35028,New Mexico,Los Alamos,0.46949384,1.471379
35029,New Mexico,Luna,0.45761034,-1.003625
35031,New Mexico,McKinley,0.32522419,1.224258
35033,New Mexico,Mora,0.38522086,1.624342
35035,New Mexico,Otero,0.41865826,-0.2941941
35037,New Mexico,Quay,0.41950479,-1.695871
35039,New Mexico,Rio Arriba,0.38420367,0.0268563
35041,New Mexico,Roosevelt,0.46190336,-1.254093
35043,New Mexico,Sandoval,0.40847281,1.379215
35045,New Mexico,San Juan,0.37859273,-0.4208919
35047,New Mexico,San Miguel,0.40603414,1.559104
35049,New Mexico,Santa Fe,0.42585194,0.3487642
35051,New Mexico,Sierra,0.39625481,0.5813355
35053,New Mexico,Socorro,0.39858398,0.2800466
35055,New Mexico,Taos,0.41913342,-0.3731078
35057,New Mexico,Torrance,0.453495,-0.4991556
35059,New Mexico,Union,0.49679214,-1.113143
35061,New Mexico,Valencia,0.4189322,0.3292538
36001,New York,Albany,0.42858467,1.776388
36003,New York,Allegany,0.4740631,1.036726
36005,New York,Bronx,0.4086042,1.719836
36007,New York,Broome,0.41582185,0.8343263
36009,New York,Cattaraugus,0.43574905,0.8365313
36011,New York,Cayuga,0.44317034,0.5599989
36013,New York,Chautauqua,0.43258548,0.5408338
36015,New York,Chemung,0.42765385,-0.2997629
36017,New York,Chenango,0.4423916,-0.213108
36019,New York,Clinton,0.43303823,0.7235957
36021,New York,Columbia,0.42630851,-0.1866593
36023,New York,Cortland,0.42810857,-0.2474734
36025,New York,Delaware,0.44442096,0.0919739
36027,New York,Dutchess,0.42958802,1.207189
36029,New York,Erie,0.42653143,1.309304
36031,New York,Essex,0.45868969,0.1704043
36033,New York,Franklin,0.42770639,1.4597
36035,New York,Fulton,0.45210388,1.09534
36037,New York,Genesee,0.46250305,0.6381077
36039,New York,Greene,0.43976542,0.0408174
36041,New York,Hamilton,0.46508244,-1.111482
36043,New York,Herkimer,0.45678273,0.6298192
36045,New York,Jefferson,0.42739472,1.053464
36047,New York,Kings,0.42484215,1.547193
36049,New York,Lewis,0.50295335,0.674904
36051,New York,Livingston,0.45981339,0.1378554
36053,New York,Madison,0.45574641,-0.5321351
36055,New York,Monroe,0.40747371,1.543103
36057,New York,Montgomery,0.44966507,0.9491154
36059,New York,Nassau,0.46801677,1.306539
36061,New York,New York,0.42419159,2.207749
36063,New York,Niagara,0.44184417,0.6118563
36065,New York,Oneida,0.44337103,1.243595
36067,New York,Onondaga,0.4137471,1.118975
36069,New York,Ontario,0.45389035,0.6340749
36071,New York,Orange,0.44091937,1.027574
36073,New York,Orleans,0.44113109,0.8030286
36075,New York,Oswego,0.42631751,0.7592489
36077,New York,Otsego,0.45391816,0.6802959
36079,New York,Putnam,0.48357141,0.1129274
36081,New York,Queens,0.45992544,0.8583537
36083,New York,Rensselaer,0.44070747,1.102483
36085,New York,Richmond,0.44812864,1.060735
36087,New York,Rockland,0.46519491,1.143039
36089,New York,St. Lawrence,0.42405394,1.128888
36091,New York,Saratoga,0.45153737,0.2133433
36093,New York,Schenectady,0.43386725,0.8448889
36095,New York,Schoharie,0.45279086,0.821717
36097,New York,Schuyler,0.44748241,-1.129428
36099,New York,Seneca,0.43794093,-0.2075668
36101,New York,Steuben,0.45363516,1.47324
36103,New York,Suffolk,0.45587793,0.8620479
36105,New York,Sullivan,0.41605416,1.088626
36107,New York,Tioga,0.42653486,0.9496377
36109,New York,Tompkins,0.43556497,1.044104
36111,New York,Ulster,0.42668739,0.6563448
36113,New York,Warren,0.44385061,0.3429699
36115,New York,Washington,0.44321284,-0.7148882
36117,New York,Wayne,0.44711193,1.059522
36119,New York,Westchester,0.44438544,1.142938
36121,New York,Wyoming,0.48681667,1.434488
36123,New York,Yates,0.45059919,-1.224932
37001,North Carolina,Alamance,0.41529793,-0.6217759
37003,North Carolina,Alexander,0.42372566,0.7599325
37005,North Carolina,Alleghany,0.46942613,-0.4121615
37007,North Carolina,Anson,0.40358439,-0.4020908
37009,North Carolina,Ashe,0.44219586,1.175677
37011,North Carolina,Avery,0.45427579,-0.5998318
37013,North Carolina,Beaufort,0.39831066,-0.0901621
37015,North Carolina,Bertie,0.3839308,-0.2342352
37017,North Carolina,Bladen,0.37803668,-2.516744
37019,North Carolina,Brunswick,0.39582682,-0.8240854
37021,North Carolina,Buncombe,0.41786513,0.3387674
37023,North Carolina,Burke,0.41648504,-0.2283636
37025,North Carolina,Cabarrus,0.41714457,0.1753862
37027,North Carolina,Caldwell,0.41556984,0.8698047
37029,North Carolina,Camden,0.44697148,-1.979928
37031,North Carolina,Carteret,0.39731014,-0.6988996
37033,North Carolina,Caswell,0.40248603,1.089518
37035,North Carolina,Catawba,0.42760882,0.0897645
37037,North Carolina,Chatham,0.43350834,-0.0705954
37039,North Carolina,Cherokee,0.44475338,-0.0849225
37041,North Carolina,Chowan,0.41050068,-0.0706367
37043,North Carolina,Clay,0.45988131,0.196499
37045,North Carolina,Cleveland,0.42101726,0.204109
37047,North Carolina,Columbus,0.38871723,0.4215014
37049,North Carolina,Craven,0.40340814,0.557133
37051,North Carolina,Cumberland,0.3941088,0.2378377
37053,North Carolina,Currituck,0.43831921,-0.3024246
37055,North Carolina,Dare,0.44137251,-1.607141
37057,North Carolina,Davidson,0.41252115,-1.07722
37059,North Carolina,Davie,0.44121912,0.5420153
37061,North Carolina,Duplin,0.42396617,-3.043036
37063,North Carolina,Durham,0.37766808,1.553184
37065,North Carolina,Edgecombe,0.35430387,0.3029365
37067,North Carolina,Forsyth,0.39009613,0.8649819
37069,North Carolina,Franklin,0.41414517,-0.4165701
37071,North Carolina,Gaston,0.40832642,-0.6461952
37073,North Carolina,Gates,0.41930124,2.224308
37075,North Carolina,Graham,0.47646084,-0.1929086
37077,North Carolina,Granville,0.41481254,-0.9160895
37079,North Carolina,Greene,0.3845832,-0.6486601
37081,North Carolina,Guilford,0.38242117,0.2688014
37083,North Carolina,Halifax,0.37331012,0.0032526
37085,North Carolina,Harnett,0.39421555,0.1736962
37087,North Carolina,Haywood,0.42435434,-0.2625377
37089,North Carolina,Henderson,0.4403941,-0.1321889
37091,North Carolina,Hertford,0.39552942,0.5794476
37093,North Carolina,Hoke,0.39287996,-0.1936069
37095,North Carolina,Hyde,0.42055547,1.258722
37097,North Carolina,Iredell,0.42519289,-0.4371137
37099,North Carolina,Jackson,0.39337239,-0.6269118
37101,North Carolina,Johnston,0.4074195,-0.3135903
37103,North Carolina,Jones,0.38731539,-2.179946
37105,North Carolina,Lee,0.41180995,0.1583739
37107,North Carolina,Lenoir,0.40274718,-0.1941627
37109,North Carolina,Lincoln,0.42084131,-0.169987
37111,North Carolina,McDowell,0.43007046,-0.0224806
37113,North Carolina,Macon,0.43218628,-0.3759997
37115,North Carolina,Madison,0.44383249,0.4310794
37117,North Carolina,Martin,0.37627098,1.630332
37119,North Carolina,Mecklenburg,0.39809608,0.9888068
37121,North Carolina,Mitchell,0.46394268,1.150269
37123,North Carolina,Montgomery,0.40674579,-1.813126
37125,North Carolina,Moore,0.41697302,0.1040792
37127,North Carolina,Nash,0.38589129,-0.2706023
37129,North Carolina,New Hanover,0.38935,0.1449302
37131,North Carolina,Northampton,0.37352681,-2.022915
37133,North Carolina,Onslow,0.39815563,-0.1874159
37135,North Carolina,Orange,0.41141754,1.003948
37137,North Carolina,Pamlico,0.39692575,0.611318
37139,North Carolina,Pasquotank,0.40403506,-0.187605
37141,North Carolina,Pender,0.40523186,-0.9518914
37143,North Carolina,Perquimans,0.38718575,1.557545
37145,North Carolina,Person,0.40850446,1.045172
37147,North Carolina,Pitt,0.37100613,-0.0287307
37149,North Carolina,Polk,0.4578169,-0.1313035
37151,North Carolina,Randolph,0.41838026,-0.3554813
37153,North Carolina,Richmond,0.38503557,-0.5116749
37155,North Carolina,Robeson,0.3621476,0.4382734
37157,North Carolina,Rockingham,0.38946861,-0.2885241
37159,North Carolina,Rowan,0.40984699,0.0449638
37161,North Carolina,Rutherford,0.42381388,-0.1178116
37163,North Carolina,Sampson,0.39452398,-1.146077
37165,North Carolina,Scotland,0.36491758,0.4694594
37167,North Carolina,Stanly,0.43793249,-0.1407531
37169,North Carolina,Stokes,0.43861884,-1.867985
37171,North Carolina,Surry,0.43797392,0.0945768
37173,North Carolina,Swain,0.44011158,-0.5688083
37175,North Carolina,Transylvania,0.44967705,-0.2003811
37177,North Carolina,Tyrrell,0.40888336,3.345985
37179,North Carolina,Union,0.43860045,-0.1987597
37181,North Carolina,Vance,0.37625673,0.6783912
37183,North Carolina,Wake,0.41168666,1.231514
37185,North Carolina,Warren,0.37868643,0.1596991
37187,North Carolina,Washington,0.37546811,1.569554
37189,North Carolina,Watauga,0.4424054,-0.6562041
37191,North Carolina,Wayne,0.40324318,0.1013543
37193,North Carolina,Wilkes,0.43410355,0.0421349
37195,North Carolina,Wilson,0.38380632,0.4367777
37197,North Carolina,Yadkin,0.43561357,0.0230777
37199,North Carolina,Yancey,0.45677915,-1.337333
38001,North Dakota,Adams,0.63596159,-0.7960379
38003,North Dakota,Barnes,0.5274533,0.4927672
38005,North Dakota,Benson,0.42810351,2.693348
38007,North Dakota,Billings,,1.268155
38009,North Dakota,Bottineau,0.58386159,-1.24957
38011,North Dakota,Bowman,0.61630309,0.5504352
38013,North Dakota,Burke,0.6532737,-0.4378007
38015,North Dakota,Burleigh,0.47184911,0.2684921
38017,North Dakota,Cass,0.482793,0.6683464
38019,North Dakota,Cavalier,0.63986325,-2.110854
38021,North Dakota,Dickey,0.55980986,-0.2573042
38023,North Dakota,Divide,0.59885597,-2.315059
38025,North Dakota,Dunn,0.60338265,-0.5890199
38027,North Dakota,Eddy,0.57416344,-0.4624721
38029,North Dakota,Emmons,0.64760441,-0.516779
38031,North Dakota,Foster,0.60773236,-0.5107794
38033,North Dakota,Golden Valley,0.77912974,0.2128841
38035,North Dakota,Grand Forks,0.47592857,0.1760474
38037,North Dakota,Grant,0.55570221,-1.957587
38039,North Dakota,Griggs,0.58610272,-3.252316
38041,North Dakota,Hettinger,0.64152914,0.9042864
38043,North Dakota,Kidder,0.60356331,-2.420446
38045,North Dakota,LaMoure,0.55551553,1.595811
38047,North Dakota,Logan,0.61049545,0.7314255
38049,North Dakota,McHenry,0.5840432,1.721971
38051,North Dakota,McIntosh,0.57918239,-2.119534
38053,North Dakota,McKenzie,0.56130904,-1.730729
38055,North Dakota,McLean,0.59311748,1.761066
38057,North Dakota,Mercer,0.5417766,-1.148861
38059,North Dakota,Morton,0.50232381,-0.1417694
38061,North Dakota,Mountrail,0.47197485,-1.412776
38063,North Dakota,Nelson,0.56254208,-1.504243
38065,North Dakota,Oliver,0.59096873,-3.617044
38067,North Dakota,Pembina,0.59889919,-1.436744
38069,North Dakota,Pierce,0.63034916,-1.179219
38071,North Dakota,Ramsey,0.4976787,-0.6481674
38073,North Dakota,Ransom,0.5749374,0.7659271
38075,North Dakota,Renville,0.69761813,-0.2025179
38077,North Dakota,Richland,0.55313265,0.2760759
38079,North Dakota,Rolette,0.40343466,2.281187
38081,North Dakota,Sargent,0.57499331,-1.654536
38083,North Dakota,Sheridan,0.64755404,2.372382
38085,North Dakota,Sioux,0.26080999,2.526535
38087,North Dakota,Slope,,0.3938733
38089,North Dakota,Stark,0.61796755,-0.8070489
38091,North Dakota,Steele,0.61227119,-2.726156
38093,North Dakota,Stutsman,0.53501499,-0.6662157
38095,North Dakota,Towner,0.62848151,0.2132688
38097,North Dakota,Traill,0.55611253,-1.444765
38099,North Dakota,Walsh,0.53718084,1.399112
38101,North Dakota,Ward,0.51394266,-0.3780397
38103,North Dakota,Wells,0.60722744,-1.847366
38105,North Dakota,Williams,0.59261882,-1.156483
39001,Ohio,Adams,0.43642825,0.9177147
39003,Ohio,Allen,0.43018392,-0.0713126
39005,Ohio,Ashland,0.46911615,-0.0298282
39007,Ohio,Ashtabula,0.41834012,-0.4205698
39009,Ohio,Athens,0.40019229,0.4545668
39011,Ohio,Auglaize,0.5154615,-0.0311915
39013,Ohio,Belmont,0.4610098,-0.7362172
39015,Ohio,Brown,0.43654594,0.9446995
39017,Ohio,Butler,0.41961643,0.2903133
39019,Ohio,Carroll,0.47067416,0.4048666
39021,Ohio,Champaign,0.46234685,-0.9317925
39023,Ohio,Clark,0.41374707,0.094285
39025,Ohio,Clermont,0.43535897,-0.2206754
39027,Ohio,Clinton,0.42352813,0.6735587
39029,Ohio,Columbiana,0.46144187,-0.069901
39031,Ohio,Coshocton,0.47423244,0.6418668
39033,Ohio,Crawford,0.43618923,-0.1181481
39035,Ohio,Cuyahoga,0.3892076,1.340721
39037,Ohio,Darke,0.49737167,-0.6727748
39039,Ohio,Defiance,0.47027773,0.1248772
39041,Ohio,Delaware,0.45431179,1.112499
39043,Ohio,Erie,0.4259038,-0.699226
39045,Ohio,Fairfield,0.44185185,-0.9415966
39047,Ohio,Fayette,0.41583252,-0.9916787
39049,Ohio,Franklin,0.39512503,1.234073
39051,Ohio,Fulton,0.49572751,-0.6285374
39053,Ohio,Gallia,0.41904476,0.5018598
39055,Ohio,Geauga,0.50670427,-0.1047071
39057,Ohio,Greene,0.42652205,1.359633
39059,Ohio,Guernsey,0.44776523,0.1412918
39061,Ohio,Hamilton,0.39117801,1.226418
39063,Ohio,Hancock,0.45181787,0.2777578
39065,Ohio,Hardin,0.4425739,0.6583952
39067,Ohio,Harrison,0.4927116,1.597713
39069,Ohio,Henry,0.49157786,-1.487432
39071,Ohio,Highland,0.4094865,-0.826589
39073,Ohio,Hocking,0.41581494,0.7670281
39075,Ohio,Holmes,0.59160066,-1.414426
39077,Ohio,Huron,0.43376091,-0.5040581
39079,Ohio,Jackson,0.40641728,0.2413871
39081,Ohio,Jefferson,0.42030901,0.1574671
39083,Ohio,Knox,0.48831728,-0.7206973
39085,Ohio,Lake,0.44838166,0.0120785
39087,Ohio,Lawrence,0.42480037,0.0316189
39089,Ohio,Licking,0.43755186,0.3909966
39091,Ohio,Logan,0.45863098,-1.8861
39093,Ohio,Lorain,0.41545057,0.092541
39095,Ohio,Lucas,0.40087938,0.7105027
39097,Ohio,Madison,0.45945558,-1.47957
39099,Ohio,Mahoning,0.40320405,0.3578807
39101,Ohio,Marion,0.40968338,-0.7787665
39103,Ohio,Medina,0.47163329,-0.1605433
39105,Ohio,Meigs,0.40125903,0.2948133
39107,Ohio,Mercer,0.53719008,-0.7296687
39109,Ohio,Miami,0.4615061,-0.5864631
39111,Ohio,Monroe,0.51356167,0.0823113
39113,Ohio,Montgomery,0.39563283,1.06565
39115,Ohio,Morgan,0.47830915,-0.7554042
39117,Ohio,Morrow,0.43957871,1.064255
39119,Ohio,Muskingum,0.43065745,-0.173379
39121,Ohio,Noble,0.52143252,-0.1545872
39123,Ohio,Ottawa,0.45887214,-0.768718
39125,Ohio,Paulding,0.50428778,-1.580644
39127,Ohio,Perry,0.43959749,1.252432
39129,Ohio,Pickaway,0.44112709,-0.9376509
39131,Ohio,Pike,0.40464658,0.9846624
39133,Ohio,Portage,0.44571421,-0.0196519
39135,Ohio,Preble,0.44435889,-0.8746852
39137,Ohio,Putnam,0.54498762,-1.16383
39139,Ohio,Richland,0.42294344,0.2531373
39141,Ohio,Ross,0.40726128,-0.2859379
39143,Ohio,Sandusky,0.45535824,-0.2044936
39145,Ohio,Scioto,0.42746079,0.2188633
39147,Ohio,Seneca,0.44654354,-0.8103328
39149,Ohio,Shelby,0.47551265,-0.857488
39151,Ohio,Stark,0.42843387,0.5674732
39153,Ohio,Summit,0.40041423,1.026396
39155,Ohio,Trumbull,0.41427761,0.2432549
39157,Ohio,Tuscarawas,0.48941937,-0.8380526
39159,Ohio,Union,0.45666131,-0.8458736
39161,Ohio,Van Wert,0.46553352,-0.6820729
39163,Ohio,Vinton,0.38462597,3.131063
39165,Ohio,Warren,0.45278355,0.8433753
39167,Ohio,Washington,0.45917165,-0.3563929
39169,Ohio,Wayne,0.47355631,-0.4676629
39171,Ohio,Williams,0.48957017,-0.4119499
39173,Ohio,Wood,0.45406944,-0.5791731
39175,Ohio,Wyandot,0.49970168,-0.4137086
40001,Oklahoma,Adair,0.41898096,-0.8652801
40003,Oklahoma,Alfalfa,0.58127081,1.966208
40005,Oklahoma,Atoka,0.49097264,0.1645585
40007,Oklahoma,Beaver,0.56714278,-2.816472
40009,Oklahoma,Beckham,0.46928701,-0.8861846
40011,Oklahoma,Blaine,0.47639924,-0.4841432
40013,Oklahoma,Bryan,0.459162,1.257151
40015,Oklahoma,Caddo,0.44736958,-0.5727186
40017,Oklahoma,Canadian,0.46111155,-0.0071005
40019,Oklahoma,Carter,0.44943562,-0.4056426
40021,Oklahoma,Cherokee,0.44061622,0.5957406
40023,Oklahoma,Choctaw,0.44973469,2.517017
40025,Oklahoma,Cimarron,0.43781471,-1.718186
40027,Oklahoma,Cleveland,0.44519445,0.3524664
40029,Oklahoma,Coal,0.48141846,1.608206
40031,Oklahoma,Comanche,0.4186725,0.8246637
40033,Oklahoma,Cotton,0.49276465,1.639228
40035,Oklahoma,Craig,0.44971916,0.4516353
40037,Oklahoma,Creek,0.45249569,0.005118
40039,Oklahoma,Custer,0.47163817,-0.4151266
40041,Oklahoma,Delaware,0.45140269,-0.101911
40043,Oklahoma,Dewey,0.54548573,-2.024826
40045,Oklahoma,Ellis,0.50141525,-0.5668872
40047,Oklahoma,Garfield,0.4721559,-0.4377077
40049,Oklahoma,Garvin,0.47321957,-0.0176276
40051,Oklahoma,Grady,0.46564755,-0.7655112
40053,Oklahoma,Grant,0.52158177,0.232031
40055,Oklahoma,Greer,0.44340101,-2.337974
40057,Oklahoma,Harmon,0.46972018,-0.2375744
40059,Oklahoma,Harper,0.56031835,-0.1479292
40061,Oklahoma,Haskell,0.43171334,0.7876878
40063,Oklahoma,Hughes,0.43137634,-1.013769
40065,Oklahoma,Jackson,0.45295534,-0.9378394
40067,Oklahoma,Jefferson,0.46895635,-1.44647
40069,Oklahoma,Johnston,0.48539269,-0.9469092
40071,Oklahoma,Kay,0.44415835,0.1479606
40073,Oklahoma,Kingfisher,0.53025091,-1.132417
40075,Oklahoma,Kiowa,0.4702127,-1.255482
40077,Oklahoma,Latimer,0.42053524,0.7557375
40079,Oklahoma,Le Flore,0.43494862,-0.4750789
40081,Oklahoma,Lincoln,0.49782377,-0.6922175
40083,Oklahoma,Logan,0.4755635,-0.466039
40085,Oklahoma,Love,0.51995778,-0.0491691
40087,Oklahoma,McClain,0.48784432,0.0091223
40089,Oklahoma,McCurtain,0.45962563,0.4438547
40091,Oklahoma,McIntosh,0.45125857,-0.7210381
40093,Oklahoma,Major,0.59591246,-1.192399
40095,Oklahoma,Marshall,0.50835013,-1.847301
40097,Oklahoma,Mayes,0.47489086,0.1514379
40099,Oklahoma,Murray,0.47326642,0.1308943
40101,Oklahoma,Muskogee,0.41531068,0.0838088
40103,Oklahoma,Noble,0.45861706,1.200539
40105,Oklahoma,Nowata,0.4570713,1.601332
40107,Oklahoma,Okfuskee,0.43797305,-1.400848
40109,Oklahoma,Oklahoma,0.42321992,0.8272668
40111,Oklahoma,Okmulgee,0.43314746,0.8399296
40113,Oklahoma,Osage,0.43190628,0.895198
40115,Oklahoma,Ottawa,0.43027583,0.5138761
40117,Oklahoma,Pawnee,0.47119045,-0.7174527
40119,Oklahoma,Payne,0.46185958,-0.6195803
40121,Oklahoma,Pittsburg,0.4391712,0.1039242
40123,Oklahoma,Pontotoc,0.45720452,0.0960817
40125,Oklahoma,Pottawatomie,0.43262193,0.2774415
40127,Oklahoma,Pushmataha,0.44580942,2.405175
40129,Oklahoma,Roger Mills,0.54744345,-0.893559
40131,Oklahoma,Rogers,0.45967034,-0.3172155
40133,Oklahoma,Seminole,0.4189133,-1.478234
40135,Oklahoma,Sequoyah,0.43646041,1.333185
40137,Oklahoma,Stephens,0.44922316,-0.9150488
40139,Oklahoma,Texas,0.49813756,-1.031034
40141,Oklahoma,Tillman,0.44683969,-1.650655
40143,Oklahoma,Tulsa,0.42113006,0.8560282
40145,Oklahoma,Wagoner,0.44641861,-1.363339
40147,Oklahoma,Washington,0.43995553,-0.6278032
40149,Oklahoma,Washita,0.51465118,-1.034273
40151,Oklahoma,Woods,0.4871521,1.255343
40153,Oklahoma,Woodward,0.49688214,-0.6303738
41001,Oregon,Baker,0.47207993,0.5350417
41003,Oregon,Benton,0.456204,0.6086581
41005,Oregon,Clackamas,0.47096828,0.4997732
41007,Oregon,Clatsop,0.44348449,-0.9614145
41009,Oregon,Columbia,0.44634938,-0.5014123
41011,Oregon,Coos,0.4198465,-0.0573208
41013,Oregon,Crook,0.44832808,-0.6515591
41015,Oregon,Curry,0.43262839,-0.2421414
